brake_value,accel_value,speed,Date
0,335,0,2024-05-10 07:27:34.730321+00:00
6,374,0,2024-05-10 07:27:35.768378+00:00
0,345,0,2024-05-10 07:27:36.788696+00:00
0,256,2,2024-05-10 07:27:37.809518+00:00
0,371,7,2024-05-10 07:27:38.772035+00:00
0,311,7,2024-05-10 07:27:39.855887+00:00
0,0,11,2024-05-10 07:27:40.877189+00:00
8,0,13,2024-05-10 07:27:41.909934+00:00
0,289,13,2024-05-10 07:27:42.717688+00:00
17,231,15,2024-05-10 07:27:43.746533+00:00
18,0,16,2024-05-10 07:27:44.767391+00:00
29,496,16,2024-05-10 07:27:45.791498+00:00
27,0,18,2024-05-10 07:27:46.819286+00:00
24,0,22,2024-05-10 07:27:47.838007+00:00
388,0,22,2024-05-10 07:27:48.863007+00:00
404,0,24,2024-05-10 07:27:49.876460+00:00
397,0,25,2024-05-10 07:27:50.921189+00:00
400,0,25,2024-05-10 07:27:51.733236+00:00
383,0,22,2024-05-10 07:27:52.800981+00:00
395,0,15,2024-05-10 07:27:53.825100+00:00
358,0,15,2024-05-10 07:27:54.800183+00:00
368,0,8,2024-05-10 07:27:55.827280+00:00
19,0,5,2024-05-10 07:27:56.850132+00:00
0,113,5,2024-05-10 07:27:57.706691+00:00
368,0,4,2024-05-10 07:27:58.795136+00:00
277,0,4,2024-05-10 07:28:00.028402+00:00
23,0,3,2024-05-10 07:28:00.745193+00:00
0,17,3,2024-05-10 07:28:01.766785+00:00
35,285,3,2024-05-10 07:28:02.793972+00:00
68,267,4,2024-05-10 07:28:03.715423+00:00
64,192,4,2024-05-10 07:28:04.736450+00:00
55,0,5,2024-05-10 07:28:05.759350+00:00
48,255,5,2024-05-10 07:28:06.790755+00:00
54,199,5,2024-05-10 07:28:07.813843+00:00
64,237,14,2024-05-10 07:28:08.831339+00:00
65,272,19,2024-05-10 07:28:09.854878+00:00
62,288,19,2024-05-10 07:28:10.882673+00:00
65,0,19,2024-05-10 07:28:11.922368+00:00
55,304,31,2024-05-10 07:28:12.723624+00:00
397,0,35,2024-05-10 07:28:13.746854+00:00
406,0,35,2024-05-10 07:28:14.769131+00:00
417,0,35,2024-05-10 07:28:15.797000+00:00
169,0,26,2024-05-10 07:28:16.922809+00:00
353,0,26,2024-05-10 07:28:17.847983+00:00
48,0,20,2024-05-10 07:28:18.805986+00:00
56,238,14,2024-05-10 07:28:19.833217+00:00
0,51,14,2024-05-10 07:28:21.026952+00:00
49,272,12,2024-05-10 07:28:21.738096+00:00
55,143,13,2024-05-10 07:28:22.754531+00:00
51,0,13,2024-05-10 07:28:23.778640+00:00
100,0,17,2024-05-10 07:28:24.806592+00:00
58,0,22,2024-05-10 07:28:25.931374+00:00
55,0,22,2024-05-10 07:28:26.854436+00:00
50,0,25,2024-05-10 07:28:27.882253+00:00
61,0,27,2024-05-10 07:28:28.907054+00:00
64,0,27,2024-05-10 07:28:29.722999+00:00
62,0,28,2024-05-10 07:28:30.756868+00:00
63,0,29,2024-05-10 07:28:31.771289+00:00
71,0,29,2024-05-10 07:28:32.789214+00:00
69,0,30,2024-05-10 07:28:33.818566+00:00
66,0,30,2024-05-10 07:28:34.844760+00:00
0,349,30,2024-05-10 07:28:35.874475+00:00
66,213,30,2024-05-10 07:28:36.886108+00:00
80,106,30,2024-05-10 07:28:37.930843+00:00
78,261,30,2024-05-10 07:28:38.730209+00:00
0,66,31,2024-05-10 07:28:39.753752+00:00
80,327,32,2024-05-10 07:28:40.801864+00:00
82,304,32,2024-05-10 07:28:41.799225+00:00
82,176,32,2024-05-10 07:28:42.855700+00:00
167,0,32,2024-05-10 07:28:43.855757+00:00
80,189,32,2024-05-10 07:28:44.708715+00:00
95,291,32,2024-05-10 07:28:45.800381+00:00
83,347,32,2024-05-10 07:28:46.721225+00:00
80,0,32,2024-05-10 07:28:47.742293+00:00
87,303,32,2024-05-10 07:28:48.775392+00:00
82,86,33,2024-05-10 07:28:49.791660+00:00
81,0,33,2024-05-10 07:28:50.816528+00:00
79,0,33,2024-05-10 07:28:51.840117+00:00
77,261,33,2024-05-10 07:28:52.879111+00:00
80,341,33,2024-05-10 07:28:53.887591+00:00
81,256,32,2024-05-10 07:28:54.930345+00:00
81,0,30,2024-05-10 07:28:55.729947+00:00
86,233,30,2024-05-10 07:28:56.761682+00:00
80,290,27,2024-05-10 07:28:57.784989+00:00
80,195,26,2024-05-10 07:28:58.759691+00:00
0,272,26,2024-05-10 07:28:59.828147+00:00
84,298,26,2024-05-10 07:29:00.859053+00:00
81,284,28,2024-05-10 07:29:01.873617+00:00
76,0,28,2024-05-10 07:29:02.903445+00:00
0,0,30,2024-05-10 07:29:03.717227+00:00
71,0,33,2024-05-10 07:29:04.743298+00:00
65,0,33,2024-05-10 07:29:05.786592+00:00
64,83,36,2024-05-10 07:29:06.796854+00:00
66,261,37,2024-05-10 07:29:07.827960+00:00
67,368,37,2024-05-10 07:29:08.839754+00:00
64,255,36,2024-05-10 07:29:09.869768+00:00
69,0,35,2024-05-10 07:29:10.889526+00:00
64,11,35,2024-05-10 07:29:11.910901+00:00
62,343,34,2024-05-10 07:29:12.730870+00:00
66,180,33,2024-05-10 07:29:13.756236+00:00
64,197,33,2024-05-10 07:29:14.785942+00:00
63,151,32,2024-05-10 07:29:15.810100+00:00
66,272,31,2024-05-10 07:29:16.717106+00:00
69,241,31,2024-05-10 07:29:17.750291+00:00
0,0,31,2024-05-10 07:29:18.972872+00:00
74,35,31,2024-05-10 07:29:19.709131+00:00
73,286,31,2024-05-10 07:29:20.718253+00:00
70,0,31,2024-05-10 07:29:21.744297+00:00
0,0,30,2024-05-10 07:29:22.759490+00:00
65,0,30,2024-05-10 07:29:23.791653+00:00
371,0,30,2024-05-10 07:29:24.811925+00:00
330,0,29,2024-05-10 07:29:25.840147+00:00
378,0,29,2024-05-10 07:29:26.885237+00:00
368,0,24,2024-05-10 07:29:27.889723+00:00
400,0,19,2024-05-10 07:29:29.014104+00:00
368,0,19,2024-05-10 07:29:29.728771+00:00
384,0,12,2024-05-10 07:29:30.747172+00:00
381,0,7,2024-05-10 07:29:31.692319+00:00
382,0,7,2024-05-10 07:29:32.800989+00:00
398,0,5,2024-05-10 07:29:33.844873+00:00
374,0,4,2024-05-10 07:29:34.889821+00:00
384,0,4,2024-05-10 07:29:35.910483+00:00
382,0,4,2024-05-10 07:29:36.791992+00:00
224,0,3,2024-05-10 07:29:37.820425+00:00
385,0,3,2024-05-10 07:29:38.765341+00:00
381,0,3,2024-05-10 07:29:39.871255+00:00
385,0,3,2024-05-10 07:29:40.919557+00:00
0,0,3,2024-05-10 07:29:41.951728+00:00
400,0,2,2024-05-10 07:29:42.729925+00:00
384,0,2,2024-05-10 07:29:43.754897+00:00
398,0,2,2024-05-10 07:29:44.797363+00:00
215,0,2,2024-05-10 07:29:45.802505+00:00
370,0,1,2024-05-10 07:29:46.937777+00:00
391,0,1,2024-05-10 07:29:47.886929+00:00
359,0,1,2024-05-10 07:29:48.773345+00:00
386,0,1,2024-05-10 07:29:49.904298+00:00
375,0,1,2024-05-10 07:29:50.921541+00:00
389,0,1,2024-05-10 07:29:51.753624+00:00
383,0,1,2024-05-10 07:29:52.804368+00:00
390,0,1,2024-05-10 07:29:53.762878+00:00
386,0,1,2024-05-10 07:29:54.711010+00:00
379,0,1,2024-05-10 07:29:55.838870+00:00
270,0,1,2024-05-10 07:29:56.866510+00:00
381,0,0,2024-05-10 07:29:57.889797+00:00
370,0,0,2024-05-10 07:29:58.924398+00:00
400,0,0,2024-05-10 07:29:59.726691+00:00
27,0,0,2024-05-10 07:30:00.752442+00:00
373,0,0,2024-05-10 07:30:01.901297+00:00
380,0,0,2024-05-10 07:30:02.920040+00:00
403,0,0,2024-05-10 07:30:03.720993+00:00
0,0,0,2024-05-10 07:30:04.749396+00:00
400,0,0,2024-05-10 07:30:05.753731+00:00
397,0,0,2024-05-10 07:30:06.803839+00:00
390,0,0,2024-05-10 07:30:07.714295+00:00
392,0,0,2024-05-10 07:30:08.736058+00:00
403,0,0,2024-05-10 07:30:09.967480+00:00
374,0,0,2024-05-10 07:30:10.927309+00:00
383,0,0,2024-05-10 07:30:11.710458+00:00
373,0,0,2024-05-10 07:30:12.740764+00:00
375,0,0,2024-05-10 07:30:13.769429+00:00
385,0,0,2024-05-10 07:30:14.781496+00:00
367,0,0,2024-05-10 07:30:15.816511+00:00
389,0,0,2024-05-10 07:30:16.874554+00:00
390,0,0,2024-05-10 07:30:17.732013+00:00
379,0,0,2024-05-10 07:30:18.778701+00:00
73,0,0,2024-05-10 07:30:19.902570+00:00
390,0,0,2024-05-10 07:30:20.696214+00:00
379,0,0,2024-05-10 07:30:21.748557+00:00
61,0,0,2024-05-10 07:30:22.799926+00:00
0,75,0,2024-05-10 07:30:23.796311+00:00
48,0,0,2024-05-10 07:30:24.825240+00:00
36,290,0,2024-05-10 07:30:25.845684+00:00
23,354,0,2024-05-10 07:30:26.881711+00:00
18,0,3,2024-05-10 07:30:27.900654+00:00
27,304,11,2024-05-10 07:30:28.918658+00:00
29,236,11,2024-05-10 07:30:29.735557+00:00
36,212,17,2024-05-10 07:30:30.761628+00:00
30,208,23,2024-05-10 07:30:31.787356+00:00
42,0,23,2024-05-10 07:30:32.807083+00:00
45,0,28,2024-05-10 07:30:33.829013+00:00
43,0,32,2024-05-10 07:30:34.887390+00:00
45,268,32,2024-05-10 07:30:35.889098+00:00
49,242,35,2024-05-10 07:30:36.913613+00:00
47,166,38,2024-05-10 07:30:37.721319+00:00
0,215,38,2024-05-10 07:30:38.748199+00:00
0,219,40,2024-05-10 07:30:39.772219+00:00
48,198,41,2024-05-10 07:30:40.806201+00:00
46,155,41,2024-05-10 07:30:41.822052+00:00
45,0,42,2024-05-10 07:30:42.846077+00:00
0,182,43,2024-05-10 07:30:43.865075+00:00
42,0,43,2024-05-10 07:30:44.897546+00:00
40,0,44,2024-05-10 07:30:45.927786+00:00
42,0,45,2024-05-10 07:30:46.739675+00:00
46,112,45,2024-05-10 07:30:47.763636+00:00
32,0,46,2024-05-10 07:30:48.787021+00:00
33,0,46,2024-05-10 07:30:49.806362+00:00
32,0,46,2024-05-10 07:30:50.831108+00:00
43,0,47,2024-05-10 07:30:51.705003+00:00
42,320,47,2024-05-10 07:30:52.878955+00:00
43,304,47,2024-05-10 07:30:53.902270+00:00
48,323,48,2024-05-10 07:30:54.722224+00:00
48,267,49,2024-05-10 07:30:55.739544+00:00
47,260,49,2024-05-10 07:30:56.767778+00:00
51,261,49,2024-05-10 07:30:57.793896+00:00
0,311,49,2024-05-10 07:30:58.778122+00:00
55,299,49,2024-05-10 07:30:59.840182+00:00
53,304,49,2024-05-10 07:31:00.878824+00:00
63,114,49,2024-05-10 07:31:01.894252+00:00
0,308,49,2024-05-10 07:31:02.914783+00:00
54,388,48,2024-05-10 07:31:03.732898+00:00
53,338,49,2024-05-10 07:31:04.762030+00:00
54,0,49,2024-05-10 07:31:05.781192+00:00
113,291,49,2024-05-10 07:31:06.812055+00:00
45,310,49,2024-05-10 07:31:07.724388+00:00
46,307,49,2024-05-10 07:31:08.861416+00:00
51,0,49,2024-05-10 07:31:09.878784+00:00
46,325,49,2024-05-10 07:31:10.909244+00:00
48,334,49,2024-05-10 07:31:11.718271+00:00
50,363,49,2024-05-10 07:31:12.739718+00:00
45,363,51,2024-05-10 07:31:13.767401+00:00
354,0,55,2024-05-10 07:31:14.796983+00:00
397,0,62,2024-05-10 07:31:15.814283+00:00
389,0,62,2024-05-10 07:31:16.836693+00:00
373,0,65,2024-05-10 07:31:17.878457+00:00
389,0,65,2024-05-10 07:31:18.897170+00:00
400,0,65,2024-05-10 07:31:19.908141+00:00
380,0,60,2024-05-10 07:31:20.729762+00:00
74,0,52,2024-05-10 07:31:21.750045+00:00
88,0,52,2024-05-10 07:31:22.776655+00:00
55,123,43,2024-05-10 07:31:23.803395+00:00
37,94,36,2024-05-10 07:31:24.833880+00:00
0,0,36,2024-05-10 07:31:25.845873+00:00
48,0,36,2024-05-10 07:31:26.876498+00:00
53,0,40,2024-05-10 07:31:27.904518+00:00
48,0,40,2024-05-10 07:31:28.714683+00:00
64,0,45,2024-05-10 07:31:29.736915+00:00
64,0,50,2024-05-10 07:31:30.764215+00:00
59,0,50,2024-05-10 07:31:31.791788+00:00
55,0,55,2024-05-10 07:31:32.814344+00:00
54,332,58,2024-05-10 07:31:33.838141+00:00
58,311,58,2024-05-10 07:31:34.859171+00:00
59,313,61,2024-05-10 07:31:35.882040+00:00
64,0,63,2024-05-10 07:31:36.704703+00:00
393,0,63,2024-05-10 07:31:37.722639+00:00
374,0,64,2024-05-10 07:31:38.712906+00:00
410,0,63,2024-05-10 07:31:39.776597+00:00
126,0,63,2024-05-10 07:31:40.799336+00:00
391,0,58,2024-05-10 07:31:41.821662+00:00
342,0,48,2024-05-10 07:31:42.847523+00:00
41,400,48,2024-05-10 07:31:43.709631+00:00
0,39,38,2024-05-10 07:31:44.899101+00:00
45,307,34,2024-05-10 07:31:45.710340+00:00
52,291,34,2024-05-10 07:31:46.743786+00:00
46,289,33,2024-05-10 07:31:47.795458+00:00
49,0,34,2024-05-10 07:31:48.795015+00:00
35,297,34,2024-05-10 07:31:49.809823+00:00
35,286,36,2024-05-10 07:31:50.833875+00:00
47,288,39,2024-05-10 07:31:51.862575+00:00
48,259,39,2024-05-10 07:31:52.886847+00:00
48,272,41,2024-05-10 07:31:53.909418+00:00
379,0,44,2024-05-10 07:31:54.726751+00:00
384,0,44,2024-05-10 07:31:55.762462+00:00
379,0,45,2024-05-10 07:31:56.778086+00:00
394,0,45,2024-05-10 07:31:57.797215+00:00
394,0,45,2024-05-10 07:31:58.822396+00:00
0,0,42,2024-05-10 07:31:59.848404+00:00
53,151,35,2024-05-10 07:32:00.873204+00:00
48,305,35,2024-05-10 07:32:01.892199+00:00
39,337,31,2024-05-10 07:32:02.916743+00:00
0,99,31,2024-05-10 07:32:03.737295+00:00
58,323,31,2024-05-10 07:32:04.760890+00:00
51,261,34,2024-05-10 07:32:05.784299+00:00
54,0,38,2024-05-10 07:32:06.819090+00:00
223,0,38,2024-05-10 07:32:07.736853+00:00
372,0,41,2024-05-10 07:32:08.757671+00:00
340,0,41,2024-05-10 07:32:09.982837+00:00
383,0,41,2024-05-10 07:32:10.909677+00:00
48,0,39,2024-05-10 07:32:11.725943+00:00
39,336,34,2024-05-10 07:32:12.744618+00:00
53,336,34,2024-05-10 07:32:13.770883+00:00
56,300,31,2024-05-10 07:32:14.797531+00:00
64,304,31,2024-05-10 07:32:15.717799+00:00
64,295,31,2024-05-10 07:32:16.849854+00:00
62,375,32,2024-05-10 07:32:17.870467+00:00
0,400,33,2024-05-10 07:32:18.763660+00:00
0,336,33,2024-05-10 07:32:19.926427+00:00
64,322,35,2024-05-10 07:32:20.736457+00:00
54,329,36,2024-05-10 07:32:21.754967+00:00
54,213,36,2024-05-10 07:32:22.791869+00:00
0,318,36,2024-05-10 07:32:23.807463+00:00
64,310,36,2024-05-10 07:32:24.724665+00:00
60,315,35,2024-05-10 07:32:25.958445+00:00
58,0,35,2024-05-10 07:32:26.779947+00:00
942,0,35,2024-05-10 07:32:27.903254+00:00
389,0,35,2024-05-10 07:32:28.719569+00:00
378,0,36,2024-05-10 07:32:29.744865+00:00
314,0,34,2024-05-10 07:32:30.770911+00:00
304,0,34,2024-05-10 07:32:31.799854+00:00
368,0,27,2024-05-10 07:32:32.838913+00:00
354,0,21,2024-05-10 07:32:33.867607+00:00
289,0,18,2024-05-10 07:32:34.866416+00:00
350,0,18,2024-05-10 07:32:35.995410+00:00
59,358,12,2024-05-10 07:32:36.921545+00:00
38,349,9,2024-05-10 07:32:37.736382+00:00
41,311,9,2024-05-10 07:32:38.753614+00:00
51,309,10,2024-05-10 07:32:39.781481+00:00
48,367,13,2024-05-10 07:32:40.902499+00:00
42,292,13,2024-05-10 07:32:41.865942+00:00
0,358,18,2024-05-10 07:32:42.751061+00:00
45,299,23,2024-05-10 07:32:43.882116+00:00
47,368,23,2024-05-10 07:32:44.902922+00:00
48,0,25,2024-05-10 07:32:45.725746+00:00
0,337,26,2024-05-10 07:32:46.846077+00:00
41,453,26,2024-05-10 07:32:47.768118+00:00
45,305,26,2024-05-10 07:32:48.793064+00:00
48,0,27,2024-05-10 07:32:49.819697+00:00
48,142,27,2024-05-10 07:32:50.845578+00:00
43,0,29,2024-05-10 07:32:51.871863+00:00
48,68,31,2024-05-10 07:32:52.894451+00:00
47,155,31,2024-05-10 07:32:53.908194+00:00
48,0,34,2024-05-10 07:32:54.732242+00:00
49,126,36,2024-05-10 07:32:55.758761+00:00
48,240,36,2024-05-10 07:32:56.781206+00:00
48,240,38,2024-05-10 07:32:57.807063+00:00
48,300,38,2024-05-10 07:32:58.767611+00:00
46,359,38,2024-05-10 07:32:59.863041+00:00
45,273,38,2024-05-10 07:33:00.771739+00:00
0,64,37,2024-05-10 07:33:01.998152+00:00
43,81,37,2024-05-10 07:33:02.718029+00:00
42,256,37,2024-05-10 07:33:03.749548+00:00
46,278,37,2024-05-10 07:33:04.769626+00:00
0,0,37,2024-05-10 07:33:05.790202+00:00
41,64,38,2024-05-10 07:33:06.814589+00:00
40,0,38,2024-05-10 07:33:07.843379+00:00
38,189,38,2024-05-10 07:33:08.876627+00:00
39,511,40,2024-05-10 07:33:09.700221+00:00
341,0,40,2024-05-10 07:33:10.915834+00:00
363,0,40,2024-05-10 07:33:11.730711+00:00
154,0,39,2024-05-10 07:33:12.756563+00:00
118,0,38,2024-05-10 07:33:13.778476+00:00
28,0,38,2024-05-10 07:33:14.808305+00:00
21,0,36,2024-05-10 07:33:15.829509+00:00
19,355,34,2024-05-10 07:33:16.853414+00:00
16,269,34,2024-05-10 07:33:17.871779+00:00
27,254,33,2024-05-10 07:33:18.898358+00:00
30,198,33,2024-05-10 07:33:19.715075+00:00
0,269,33,2024-05-10 07:33:20.744629+00:00
32,289,32,2024-05-10 07:33:21.781764+00:00
23,318,32,2024-05-10 07:33:22.788926+00:00
32,315,32,2024-05-10 07:33:23.814575+00:00
0,0,32,2024-05-10 07:33:24.703915+00:00
23,285,33,2024-05-10 07:33:25.861650+00:00
29,331,33,2024-05-10 07:33:26.700776+00:00
32,313,35,2024-05-10 07:33:27.706747+00:00
91,0,37,2024-05-10 07:33:28.729601+00:00
29,301,37,2024-05-10 07:33:29.753382+00:00
29,282,39,2024-05-10 07:33:30.776668+00:00
27,191,41,2024-05-10 07:33:31.802966+00:00
32,30,41,2024-05-10 07:33:32.824163+00:00
30,177,42,2024-05-10 07:33:33.848660+00:00
30,251,43,2024-05-10 07:33:34.871031+00:00
33,291,43,2024-05-10 07:33:35.900630+00:00
30,0,44,2024-05-10 07:33:36.711096+00:00
28,252,44,2024-05-10 07:33:37.752445+00:00
33,0,44,2024-05-10 07:33:38.768301+00:00
0,0,45,2024-05-10 07:33:39.791603+00:00
401,0,45,2024-05-10 07:33:40.808662+00:00
385,0,45,2024-05-10 07:33:41.837260+00:00
370,0,44,2024-05-10 07:33:42.858343+00:00
0,0,40,2024-05-10 07:33:43.785971+00:00
379,0,40,2024-05-10 07:33:44.903820+00:00
384,0,31,2024-05-10 07:33:45.731170+00:00
400,0,19,2024-05-10 07:33:46.752635+00:00
0,0,19,2024-05-10 07:33:47.772792+00:00
386,0,10,2024-05-10 07:33:48.805139+00:00
388,0,6,2024-05-10 07:33:49.821438+00:00
388,0,6,2024-05-10 07:33:50.845589+00:00
391,0,4,2024-05-10 07:33:51.868310+00:00
400,0,2,2024-05-10 07:33:52.896644+00:00
395,0,2,2024-05-10 07:33:53.959330+00:00
384,0,1,2024-05-10 07:33:54.738041+00:00
378,0,1,2024-05-10 07:33:55.765855+00:00
385,0,1,2024-05-10 07:33:56.786950+00:00
393,0,1,2024-05-10 07:33:57.813178+00:00
393,0,1,2024-05-10 07:33:58.831839+00:00
392,0,1,2024-05-10 07:33:59.863918+00:00
354,0,1,2024-05-10 07:34:00.885307+00:00
48,306,1,2024-05-10 07:34:01.802685+00:00
48,182,1,2024-05-10 07:34:02.825806+00:00
0,343,1,2024-05-10 07:34:03.857063+00:00
45,351,5,2024-05-10 07:34:04.877487+00:00
42,304,5,2024-05-10 07:34:05.793484+00:00
35,0,12,2024-05-10 07:34:06.727763+00:00
0,304,17,2024-05-10 07:34:07.750319+00:00
36,336,17,2024-05-10 07:34:08.774030+00:00
37,368,22,2024-05-10 07:34:09.788299+00:00
29,55,26,2024-05-10 07:34:10.815826+00:00
22,310,26,2024-05-10 07:34:11.841957+00:00
22,314,31,2024-05-10 07:34:12.737474+00:00
18,282,35,2024-05-10 07:34:13.781230+00:00
34,285,35,2024-05-10 07:34:14.907633+00:00
32,352,38,2024-05-10 07:34:15.729304+00:00
27,241,40,2024-05-10 07:34:16.757156+00:00
32,0,40,2024-05-10 07:34:17.783342+00:00
28,0,41,2024-05-10 07:34:18.769671+00:00
385,0,42,2024-05-10 07:34:19.701459+00:00
377,0,42,2024-05-10 07:34:20.750679+00:00
350,0,41,2024-05-10 07:34:21.878175+00:00
137,0,35,2024-05-10 07:34:22.797861+00:00
368,0,35,2024-05-10 07:34:23.717329+00:00
374,0,26,2024-05-10 07:34:24.744018+00:00
380,0,18,2024-05-10 07:34:25.870541+00:00
0,0,18,2024-05-10 07:34:26.793634+00:00
368,0,11,2024-05-10 07:34:27.814005+00:00
385,0,6,2024-05-10 07:34:28.839427+00:00
400,0,6,2024-05-10 07:34:29.875525+00:00
193,0,4,2024-05-10 07:34:30.887306+00:00
368,0,3,2024-05-10 07:34:31.912627+00:00
402,0,3,2024-05-10 07:34:32.729301+00:00
385,0,2,2024-05-10 07:34:33.756900+00:00
373,0,1,2024-05-10 07:34:34.774330+00:00
368,0,1,2024-05-10 07:34:35.801825+00:00
389,0,1,2024-05-10 07:34:36.826726+00:00
375,0,1,2024-05-10 07:34:37.852140+00:00
395,0,1,2024-05-10 07:34:38.872245+00:00
384,0,1,2024-05-10 07:34:39.902282+00:00
394,0,1,2024-05-10 07:34:40.717789+00:00
247,0,1,2024-05-10 07:34:41.741197+00:00
368,0,1,2024-05-10 07:34:42.779625+00:00
385,0,1,2024-05-10 07:34:43.785359+00:00
382,0,1,2024-05-10 07:34:44.813754+00:00
0,0,1,2024-05-10 07:34:45.836969+00:00
377,0,0,2024-05-10 07:34:46.860679+00:00
385,0,0,2024-05-10 07:34:47.922213+00:00
383,0,0,2024-05-10 07:34:48.804414+00:00
973,0,0,2024-05-10 07:34:49.830480+00:00
387,0,0,2024-05-10 07:34:50.869599+00:00
384,0,0,2024-05-10 07:34:51.882835+00:00
385,0,0,2024-05-10 07:34:52.898227+00:00
367,0,0,2024-05-10 07:34:53.705281+00:00
395,0,0,2024-05-10 07:34:54.749608+00:00
368,0,0,2024-05-10 07:34:55.775848+00:00
390,0,0,2024-05-10 07:34:56.796559+00:00
395,0,0,2024-05-10 07:34:57.761844+00:00
381,0,0,2024-05-10 07:34:58.764465+00:00
378,0,0,2024-05-10 07:34:59.924018+00:00
365,0,0,2024-05-10 07:35:00.786042+00:00
395,0,0,2024-05-10 07:35:01.911108+00:00
370,0,0,2024-05-10 07:35:02.732233+00:00
377,0,0,2024-05-10 07:35:03.759510+00:00
53,0,0,2024-05-10 07:35:04.779746+00:00
386,0,0,2024-05-10 07:35:05.803072+00:00
387,0,0,2024-05-10 07:35:06.705250+00:00
370,0,0,2024-05-10 07:35:07.852747+00:00
0,0,0,2024-05-10 07:35:08.875451+00:00
379,0,0,2024-05-10 07:35:09.904755+00:00
385,0,0,2024-05-10 07:35:10.719656+00:00
382,0,0,2024-05-10 07:35:11.743378+00:00
385,0,0,2024-05-10 07:35:12.768414+00:00
371,0,0,2024-05-10 07:35:13.896737+00:00
384,0,0,2024-05-10 07:35:14.928280+00:00
379,0,0,2024-05-10 07:35:15.735248+00:00
391,0,0,2024-05-10 07:35:16.768100+00:00
373,0,0,2024-05-10 07:35:17.786662+00:00
373,0,0,2024-05-10 07:35:18.810851+00:00
383,0,0,2024-05-10 07:35:19.836773+00:00
381,0,0,2024-05-10 07:35:20.862418+00:00
367,0,0,2024-05-10 07:35:21.884265+00:00
384,0,0,2024-05-10 07:35:22.900808+00:00
107,0,0,2024-05-10 07:35:23.726667+00:00
393,0,0,2024-05-10 07:35:24.750362+00:00
383,0,0,2024-05-10 07:35:25.771971+00:00
369,0,0,2024-05-10 07:35:26.793288+00:00
0,0,0,2024-05-10 07:35:27.823325+00:00
397,0,0,2024-05-10 07:35:28.849725+00:00
380,0,0,2024-05-10 07:35:29.914396+00:00
370,0,0,2024-05-10 07:35:30.791793+00:00
401,0,0,2024-05-10 07:35:31.924072+00:00
380,0,0,2024-05-10 07:35:32.736696+00:00
400,0,0,2024-05-10 07:35:33.765826+00:00
388,0,0,2024-05-10 07:35:34.709204+00:00
368,0,0,2024-05-10 07:35:35.809419+00:00
382,0,0,2024-05-10 07:35:36.730853+00:00
385,0,0,2024-05-10 07:35:37.859596+00:00
372,0,0,2024-05-10 07:35:38.767537+00:00
390,0,0,2024-05-10 07:35:39.908574+00:00
378,0,0,2024-05-10 07:35:40.721178+00:00
385,0,0,2024-05-10 07:35:41.747715+00:00
199,0,0,2024-05-10 07:35:42.773070+00:00
199,0,0,2024-05-10 07:35:43.792989+00:00
384,0,0,2024-05-10 07:35:44.820953+00:00
391,0,0,2024-05-10 07:35:45.844349+00:00
372,0,0,2024-05-10 07:35:46.863453+00:00
0,0,0,2024-05-10 07:35:47.789419+00:00
363,0,0,2024-05-10 07:35:48.919390+00:00
387,0,0,2024-05-10 07:35:49.733857+00:00
409,0,0,2024-05-10 07:35:50.760990+00:00
191,0,0,2024-05-10 07:35:51.706420+00:00
385,0,0,2024-05-10 07:35:52.810627+00:00
368,0,0,2024-05-10 07:35:53.727374+00:00
367,0,0,2024-05-10 07:35:54.859728+00:00
378,0,0,2024-05-10 07:35:55.888500+00:00
398,0,0,2024-05-10 07:35:56.904924+00:00
377,0,0,2024-05-10 07:35:57.724952+00:00
368,0,0,2024-05-10 07:35:58.745138+00:00
363,0,0,2024-05-10 07:35:59.771021+00:00
372,0,0,2024-05-10 07:36:00.794603+00:00
378,0,0,2024-05-10 07:36:01.828830+00:00
239,0,0,2024-05-10 07:36:02.845687+00:00
369,0,0,2024-05-10 07:36:03.863654+00:00
375,0,0,2024-05-10 07:36:04.929420+00:00
377,0,0,2024-05-10 07:36:05.815499+00:00
0,0,0,2024-05-10 07:36:06.727555+00:00
377,0,0,2024-05-10 07:36:07.761923+00:00
393,0,0,2024-05-10 07:36:08.783304+00:00
384,0,0,2024-05-10 07:36:09.805159+00:00
0,0,0,2024-05-10 07:36:10.833551+00:00
371,0,0,2024-05-10 07:36:11.854549+00:00
375,0,0,2024-05-10 07:36:12.875041+00:00
385,0,0,2024-05-10 07:36:13.902388+00:00
385,0,0,2024-05-10 07:36:14.721553+00:00
370,0,0,2024-05-10 07:36:15.747232+00:00
377,0,0,2024-05-10 07:36:16.706139+00:00
381,0,0,2024-05-10 07:36:17.792368+00:00
390,0,0,2024-05-10 07:36:18.769107+00:00
373,0,0,2024-05-10 07:36:19.701819+00:00
383,0,0,2024-05-10 07:36:20.867599+00:00
334,0,0,2024-05-10 07:36:21.886958+00:00
389,0,0,2024-05-10 07:36:22.706039+00:00
375,0,0,2024-05-10 07:36:23.732052+00:00
378,0,0,2024-05-10 07:36:24.758434+00:00
100,0,0,2024-05-10 07:36:25.781648+00:00
371,0,0,2024-05-10 07:36:26.801571+00:00
373,0,0,2024-05-10 07:36:27.830994+00:00
373,0,0,2024-05-10 07:36:28.787623+00:00
0,0,0,2024-05-10 07:36:29.778075+00:00
0,317,0,2024-05-10 07:36:30.707763+00:00
